finish,10,61,71,14.0845070423
i1,3,52,55,5.45454545455
permutation,13,40,53,24.5283018868
moment,26,87,113,23.0088495575
student,16,50,66,24.2424242424
task,91,398,489,18.609406953
minimize,5,54,59,8.47457627119
well,23,154,177,12.9943502825
person,18,75,93,19.3548387097
edge,6,97,103,5.82524271845
solve,26,106,132,19.696969697
english,4,51,55,7.27272727273
y,17,65,82,20.7317073171
position,25,154,179,13.9664804469
spend,11,56,67,16.4179104478
test1,98,338,436,22.4770642202
test3,17,115,132,12.8787878788
test2,135,658,793,17.0239596469
test5,8,45,53,15.0943396226
test4,8,51,59,13.5593220339
less,12,77,89,13.4831460674
money,6,61,67,8.9552238806
obtain,13,69,82,15.8536585366
integer,131,501,632,20.7278481013
yet,7,51,58,12.0689655172
character,15,131,146,10.2739726027
simple,13,76,89,14.606741573
add,15,99,114,13.1578947368
easy,7,47,54,12.962962963
input,277,1240,1517,18.2597231378
smart,9,50,59,15.2542372881
build,12,71,83,14.4578313253
read,9,74,83,10.843373494
big,15,60,75,20.0
possible,71,419,490,14.4897959184
game,34,178,212,16.0377358491
know,85,397,482,17.6348547718
immediately,8,54,62,12.9032258065
unique,6,50,56,10.7142857143
d,55,242,297,18.5185185185
like,15,122,137,10.9489051095
arbitrary,13,40,53,24.5283018868
become,13,96,109,11.9266055046
exceed,12,58,70,17.1428571429
right,40,208,248,16.1290322581
test256,253,1130,1383,18.2935647144
people,17,102,119,14.2857142857
play,41,165,206,19.9029126214
lead,18,54,72,25.0
bottom,14,39,53,26.4150943396
nonempty,8,44,52,15.3846153846
test64,10,58,68,14.7058823529
unit,7,46,53,13.2075471698
minimal,3,65,68,4.41176470588
locate,22,92,114,19.298245614
be,16,58,74,21.6216216216
lose,10,52,62,16.1290322581
bi,8,55,63,12.6984126984
step,12,66,78,15.3846153846
output,279,1279,1558,17.9075738126
column,13,78,91,14.2857142857
a2,18,70,88,20.4545454545
stand,21,82,103,20.3883495146
youve,11,44,55,20.0
road,4,86,90,4.44444444444
doesnt,29,190,219,13.2420091324
determine,57,241,298,19.1275167785
area,11,48,59,18.6440677966
strictly,13,55,68,19.1176470588
there,36,165,201,17.9104477612
question,5,59,64,7.8125
long,32,108,140,22.8571428571
start,38,261,299,12.7090301003
way,49,288,337,14.5400593472
function,15,52,67,22.3880597015
buy,7,71,78,8.97435897436
complete,10,54,64,15.625
form,27,149,176,15.3409090909
line,21,129,150,14.0
count,34,132,166,20.4819277108
happen,8,48,56,14.2857142857
j,33,140,173,19.0751445087
maximum,31,209,240,12.9166666667
limit,273,1254,1527,17.8781925344
problem,55,282,337,16.3204747774
piece,14,69,83,16.8674698795
