build,22,69,91,24.1758241758
read,18,63,81,22.2222222222
big,15,64,79,18.9873417722
possible,99,399,498,19.8795180723
game,45,176,221,20.3619909502
grid,9,44,53,16.9811320755
know,98,397,495,19.797979798
immediately,12,56,68,17.6470588235
unique,9,50,59,15.2542372881
d,81,181,262,30.9160305344
like,27,113,140,19.2857142857
arbitrary,10,42,52,19.2307692308
become,16,92,108,14.8148148148
exceed,14,50,64,21.875
right,40,206,246,16.2601626016
test256,267,1118,1385,19.2779783394
people,15,103,118,12.7118644068
play,51,188,239,21.3389121339
home,10,41,51,19.6078431373
lead,10,44,54,18.5185185185
bottom,8,44,52,15.3846153846
nonempty,18,34,52,34.6153846154
test64,8,72,80,10.0
unit,17,44,61,27.868852459
minimal,12,54,66,18.1818181818
locate,17,99,116,14.6551724138
be,14,60,74,18.9189189189
run,6,52,58,10.3448275862
lose,18,64,82,21.9512195122
bi,12,51,63,19.0476190476
step,15,61,76,19.7368421053
output,305,1249,1554,19.6267696268
column,21,82,103,20.3883495146
v,19,79,98,19.387755102
a2,14,70,84,16.6666666667
stand,22,80,102,21.568627451
youve,16,39,55,29.0909090909
road,17,82,99,17.1717171717
doesnt,44,185,229,19.2139737991
determine,51,248,299,17.0568561873
area,10,51,61,16.393442623
strictly,15,60,75,20.0
initial,9,81,90,10.0
question,11,54,65,16.9230769231
long,41,111,152,26.9736842105
start,47,256,303,15.5115511551
way,73,275,348,20.9770114943
function,7,50,57,12.2807017544
buy,16,69,85,18.8235294118
complete,11,44,55,20.0
form,24,136,160,15.0
line,35,136,171,20.4678362573
count,38,141,179,21.2290502793
happen,12,49,61,19.6721311475
j,25,130,155,16.1290322581
maximum,63,205,268,23.5074626866
limit,299,1238,1537,19.4534808068
problem,64,272,336,19.0476190476
piece,16,66,82,19.512195122
ab,10,50,60,16.6666666667
inclusive,16,62,78,20.5128205128
ai,45,187,232,19.3965517241
certain,15,44,59,25.4237288136
describe,22,115,137,16.0583941606
denote,24,104,128,18.75
single,21,121,142,14.7887323944
exist,26,120,146,17.8082191781
rule,21,86,107,19.6261682243
check,7,69,76,9.21052631579
nm,17,48,65,26.1538461538
contest,11,40,51,21.568627451
interested,11,48,59,18.6440677966
test,5,53,58,8.62068965517
picture,20,58,78,25.641025641
vertex,27,91,118,22.8813559322
a1,36,141,177,20.3389830508
important,9,50,59,15.2542372881
e,102,332,434,23.5023041475
assume,32,124,156,20.5128205128
together,13,46,59,22.0338983051
u,11,52,63,17.4603174603
time,305,1301,1606,18.9912826899
n1,15,84,99,15.1515151515
