vasya,2,60,62,3.22580645161
ways,7,81,88,7.95454545455
please,3,84,87,3.44827586207
written,9,71,80,11.25
consecutive,2,53,55,3.63636363636
conditions,7,59,66,10.6060606061
we,14,125,139,10.071942446
recently,4,80,84,4.7619047619
initially,15,102,117,12.8205128205
however,8,105,113,7.0796460177
cities,17,34,51,33.3333333333
come,5,50,55,9.09090909091
c,18,263,281,6.40569395018
last,5,100,105,4.7619047619
many,13,204,217,5.99078341014
equal,14,201,215,6.51162790698
whole,7,45,52,13.4615384615
asked,5,87,92,5.4347826087
otherwise,6,50,56,10.7142857143
among,6,84,90,6.66666666667
point,3,135,138,2.17391304348
likes,3,53,56,5.35714285714
table,0,66,66,0.0
described,9,84,93,9.67741935484
asks,5,69,74,6.75675675676
three,3,117,120,2.5
much,6,104,110,5.45454545455
empty,3,76,79,3.79746835443
define,6,55,61,9.83606557377
wants,11,322,333,3.3033033033
direction,5,65,70,7.14285714286
test512,6,52,58,10.3448275862
an,9,97,106,8.49056603774
case,1,67,68,1.47058823529
look,2,55,57,3.50877192982
as,17,174,191,8.90052356021
value,14,165,179,7.82122905028
n,68,752,820,8.29268292683
thus,8,90,98,8.16326530612
it,17,225,242,7.02479338843
according,2,64,66,3.0303030303
player,1,55,56,1.78571428571
cant,5,91,96,5.20833333333
in,44,371,415,10.6024096386
if,13,253,266,4.88721804511
containing,8,48,56,14.2857142857
perform,3,74,77,3.8961038961
make,16,199,215,7.44186046512
gets,3,65,68,4.41176470588
used,8,68,76,10.5263157895
moment,8,82,90,8.88888888889
edges,16,42,58,27.5862068966
moving,5,46,51,9.80392156863
characters,1,70,71,1.40845070423
numbered,24,145,169,14.201183432
task,19,281,300,6.33333333333
i,5,85,90,5.55555555556
well,8,102,110,7.27272727273
without,6,74,80,7.5
solve,5,53,58,8.62068965517
y,1,62,63,1.5873015873
position,3,100,103,2.91262135922
the,64,730,794,8.0604534005
left,6,181,187,3.20855614973
test1,17,374,391,4.34782608696
test3,10,97,107,9.34579439252
test2,40,584,624,6.41025641026
test4,6,51,57,10.5263157895
less,4,72,76,5.26315789474
money,3,50,53,5.66037735849
integer,12,230,242,4.95867768595
guaranteed,6,47,53,11.320754717
lets,18,190,208,8.65384615385
4,4,78,82,4.87804878049
input,81,1171,1252,6.4696485623
1097,6,60,66,9.09090909091
rules,2,55,57,3.50877192982
possible,29,327,356,8.14606741573
game,3,133,136,2.20588235294
know,20,210,230,8.69565217391
using,11,63,74,14.8648648649
like,7,140,147,4.7619047619
d,28,224,252,11.1111111111
follows,1,74,75,1.33333333333
either,5,138,143,3.4965034965
output,81,1170,1251,6.47482014388
right,3,177,180,1.66666666667
test256,74,1076,1150,6.4347826087
people,11,71,82,13.4146341463
for,21,346,367,5.72207084469
per,81,1182,1263,6.41330166271
seconds,65,823,888,7.31981981982
integers,19,269,288,6.59722222222
column,0,58,58,0.0
of,4,69,73,5.47945205479
road,20,40,60,33.3333333333
letters,3,81,84,3.57142857143
two,39,490,529,7.37240075614
doesnt,10,160,170,5.88235294118
determine,17,202,219,7.76255707763
roads,22,35,57,38.5964912281
your,16,187,203,7.88177339901
rows,0,58,58,0.0
strictly,3,63,66,4.54545454545
there,22,197,219,10.0456621005
long,7,75,82,8.53658536585
start,3,63,66,4.54545454545
way,18,175,193,9.32642487047
form,6,92,98,6.12244897959
but,9,98,107,8.41121495327
line,2,106,108,1.85185185185
he,10,269,279,3.58422939068
count,5,84,89,5.61797752809
made,2,69,71,2.81690140845
whether,5,71,76,6.57894736842
cells,1,83,84,1.19047619048
j,3,94,97,3.09278350515
maximum,13,184,197,6.59898477157
limit,81,1182,1263,6.41330166271
problem,15,175,190,7.89473684211
called,9,103,112,8.03571428571
ai,10,142,152,6.57894736842
denote,2,54,56,3.57142857143
single,4,70,74,5.40540540541
at,8,122,130,6.15384615385
moves,3,84,87,3.44827586207
nm,1,64,65,1.53846153846
when,4,75,79,5.06329113924
5,7,102,109,6.42201834862
you,22,356,378,5.82010582011
picture,1,51,52,1.92307692308
elements,6,92,98,6.12244897959
a1,6,96,102,5.88235294118
a2,6,91,97,6.18556701031
friends,1,65,66,1.51515151515
e,27,284,311,8.68167202572
assume,6,78,84,7.14285714286
required,4,49,53,7.54716981132
time,81,1182,1263,6.41330166271
n1,31,46,77,40.2597402597
starting,4,66,70,5.71428571429
strings,1,61,62,1.61290322581
